hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:47:36.765428138Z,1754765256765,49942,9986.4,4.76,92.5,723.0,8,440,494,521
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:47:41.795374955Z,1754765261795,50311,10060.2,4.80,6.0,39.0,5,12,19,36
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:47:46.805858523Z,1754765266805,50049,10009.8,4.77,5.7,20.0,5,11,13,18
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:47:51.814316454Z,1754765271814,50131,10026.2,4.78,4.8,21.0,4,10,12,17
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:47:56.827359393Z,1754765276827,50109,10021.8,4.78,4.5,21.0,4,9,11,19
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:01.836410840Z,1754765281836,50139,10025.8,4.78,4.8,18.0,4,10,12,16
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:06.844900286Z,1754765286844,50028,10005.6,4.77,4.3,18.0,4,9,11,15
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:11.853742301Z,1754765291853,50109,10021.8,4.78,5.2,21.0,5,10,12,19
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:16.861219331Z,1754765296861,50082,10016.4,4.78,5.6,21.0,5,10,12,19
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:21.870155045Z,1754765301870,50095,10017.0,4.78,4.6,21.0,4,9,11,20
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:26.876874398Z,1754765306876,50060,10012.0,4.77,4.4,15.0,4,9,11,14
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:31.884914139Z,1754765311884,50106,10021.2,4.78,4.9,20.0,4,10,11,18
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:36.892525899Z,1754765316892,50035,10005.0,4.77,4.4,21.0,4,9,11,20
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:41.898012247Z,1754765321898,50089,10017.8,4.78,4.7,23.0,4,10,12,19
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:46.904272339Z,1754765326904,50044,10008.8,4.77,4.6,22.0,4,10,11,20
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:51.910502870Z,1754765331910,50056,10011.2,4.77,4.7,16.0,4,9,12,14
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:48:56.917622527Z,1754765336917,50094,10018.8,4.78,4.4,18.0,4,9,11,16
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:49:01.925089811Z,1754765341925,50073,10012.6,4.77,4.2,19.0,4,9,11,18
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T18:49:06.930153270Z,1754765346930,50059,10011.8,4.77,4.2,13.0,4,9,10,12
