hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:14.081620810Z,1753214894081,49972,9992.4,4.88,16.1,483.0,2,114,155,189
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:19.108372790Z,1753214899108,50279,10055.8,4.91,1.4,34.0,1,2,3,33
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:24.117852770Z,1753214904117,50090,10016.0,4.89,1.0,14.0,1,2,2,10
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:29.126891604Z,1753214909126,50091,10016.2,4.89,1.2,11.0,1,2,3,9
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:34.138695429Z,1753214914138,50119,10021.8,4.89,1.1,13.0,1,2,2,12
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:39.146352951Z,1753214919146,50076,10013.2,4.89,1.1,9.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:44.152433335Z,1753214924152,50060,10012.0,4.89,1.1,10.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:49.158483340Z,1753214929158,50071,10014.2,4.89,1.1,13.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:54.163844092Z,1753214934163,50044,10006.8,4.89,1.1,11.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:08:59.168030416Z,1753214939168,50045,10009.0,4.89,1.1,11.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:04.172707969Z,1753214944172,50045,10009.0,4.89,1.1,7.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:09.177463229Z,1753214949177,50050,10010.0,4.89,1.0,10.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:14.183353931Z,1753214954183,50060,10010.0,4.89,0.9,12.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:19.187814709Z,1753214959187,50039,10007.8,4.89,0.9,7.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:24.192729816Z,1753214964192,50051,10010.2,4.89,1.1,11.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:29.198750005Z,1753214969198,50060,10010.0,4.89,1.1,13.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:34.203506345Z,1753214974203,50049,10007.8,4.89,1.1,10.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:39.208172808Z,1753214979208,50046,10009.2,4.89,1.1,19.0,1,2,2,14
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:44.212889410Z,1753214984212,50045,10009.0,4.89,1.1,14.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:49.217882974Z,1753214989217,50050,10010.0,4.89,1.1,9.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:54.223696822Z,1753214994223,50060,10010.0,4.89,1.1,11.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:09:59.228046345Z,1753214999228,50040,10006.0,4.89,1.1,8.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:10:04.233165946Z,1753215004233,50050,10010.0,4.89,1.1,11.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:10:09.237859203Z,1753215009237,50050,10010.0,4.89,1.1,12.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:10:14.242924515Z,1753215014242,50049,10009.8,4.89,1.1,8.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-22T20:10:19.248075051Z,1753215019248,50068,10013.6,4.89,1.1,11.0,1,2,2,9
