hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:37.827198284Z,1754409277827,1062941,212545.7,202.70,10.2,457.0,4,33,119,271
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:42.991740663Z,1754409282991,1152954,230222.4,219.56,11.1,221.0,3,39,181,210
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:48.046102623Z,1754409288046,1166982,233396.4,222.58,5.8,112.0,3,35,42,71
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:53.084734788Z,1754409293084,1620050,324010.0,309.00,9.8,141.0,4,41,85,119
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:58.174303055Z,1754409298174,1675028,335005.6,319.49,29.9,383.0,11,128,264,338
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:03.266729315Z,1754409303266,1611604,321420.8,306.53,24.6,514.0,5,126,341,480
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:08.374469676Z,1754409308374,1646856,329107.9,313.86,26.7,507.0,6,163,295,468
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:13.472161064Z,1754409313472,1624686,322999.2,308.04,32.0,411.0,7,208,308,377
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:18.541126264Z,1754409318541,1574734,313879.6,299.34,10.9,301.0,5,39,131,259
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:23.626458567Z,1754409323626,1506851,300528.7,286.61,9.5,131.0,4,40,97,124
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:28.710218894Z,1754409328710,908717,180983.3,172.60,19.9,289.0,3,112,241,279
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:33.747133352Z,1754409333747,696743,139348.6,132.89,136.5,809.0,32,507,659,760
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:38.782164321Z,1754409338782,686596,137319.2,130.96,59.4,811.0,2,442,602,734
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:43.823293238Z,1754409343823,674082,134493.6,128.26,3.1,48.0,2,6,40,45
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:48.894218347Z,1754409348894,684266,135955.9,129.66,3.0,83.0,2,5,40,49
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:53.919177570Z,1754409353919,666574,133314.8,127.14,3.0,80.0,2,4,41,44
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:58.939045003Z,1754409358939,686998,137399.6,131.03,6.2,285.0,2,17,134,276
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:03.967439602Z,1754409363967,697020,139404.0,132.95,30.4,399.0,2,221,296,387
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:08.994181824Z,1754409368994,673258,134651.6,128.41,23.1,322.0,2,190,270,300
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:14.024266125Z,1754409374024,702735,140547.0,134.04,12.1,313.0,2,51,258,303
