hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:00.444132308Z,1754508240444,2584228,516845.6,461.30,7.2,620.0,4,33,36,42
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:05.730222745Z,1754508245730,3061344,612268.8,546.47,26.8,374.0,4,206,334,366
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:10.993137827Z,1754508250993,3013943,602788.6,538.01,30.2,371.0,3,241,343,366
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:16.281077309Z,1754508256281,3259837,649369.9,579.58,30.9,438.0,4,226,376,436
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:21.550174206Z,1754508261550,2695880,539176.0,481.23,55.5,561.0,3,359,429,491
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:26.781008598Z,1754508266781,1511108,302221.6,269.74,21.4,289.0,2,153,239,284
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:31.910120921Z,1754508271910,1308227,261645.4,233.53,6.1,161.0,2,37,137,158
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:37.036711320Z,1754508277036,1603030,320093.8,285.69,6.5,146.0,2,37,82,144
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:42.157094363Z,1754508282157,2452040,490408.0,437.71,9.0,183.0,3,39,130,158
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:47.368063703Z,1754508287368,3099710,619942.0,553.32,23.3,344.0,3,177,271,337
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:52.673197184Z,1754508292673,3084294,615136.4,549.03,36.7,462.0,3,277,406,460
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:57.902010053Z,1754508297902,2735929,547185.8,488.38,32.1,421.0,3,282,350,397
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:03.165864062Z,1754508303165,2958504,589226.1,525.90,29.3,354.0,3,224,317,352
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:08.414218116Z,1754508308414,3390144,678028.8,605.16,31.7,427.0,3,246,352,425
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:13.700412994Z,1754508313700,2776383,553064.3,493.63,50.6,519.0,3,354,421,509
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:18.812106695Z,1754508318812,3210047,642009.4,573.02,11.0,194.0,3,46,136,191
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:24.077147230Z,1754508324077,3412706,682541.2,609.19,40.2,493.0,3,291,410,482
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:29.425282713Z,1754508329425,3276113,655222.6,584.81,40.0,500.0,3,316,453,493
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:34.679687615Z,1754508334679,3269136,652391.9,582.28,26.0,343.0,3,202,303,341
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:39.848282969Z,1754508339848,3030082,606016.4,540.89,10.4,238.0,3,36,173,217
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:45.023528737Z,1754508345023,2570662,513208.6,458.06,10.1,206.0,3,36,163,202
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:50.168024074Z,1754508350168,3176744,635348.8,567.07,10.6,216.0,3,36,152,188
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:55.357275954Z,1754508355357,3248575,649715.0,579.89,24.1,364.0,3,196,312,349
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:00.549210773Z,1754508360549,3360701,672140.2,599.91,17.8,309.0,3,115,237,305
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:05.736177981Z,1754508365736,3103410,620682.0,553.98,18.9,259.0,3,139,235,258
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:10.916024255Z,1754508370916,1629665,325087.8,290.15,9.2,207.0,2,39,171,202
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:16.052387975Z,1754508376052,2817124,561515.6,501.17,9.0,191.0,3,34,145,177
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:21.286200806Z,1754508381286,3324114,664822.8,593.38,31.9,404.0,3,242,324,377
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:26.463092981Z,1754508386463,2906971,581394.2,518.91,26.2,343.0,3,185,311,341
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:31.721009647Z,1754508391721,3357303,671460.6,599.30,32.5,455.0,3,243,376,446
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:37.000031011Z,1754508397000,3383195,676639.0,603.92,36.7,456.0,3,286,383,448
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:42.284434253Z,1754508402284,3299273,659854.6,588.94,44.7,549.0,3,307,436,514
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:47.497009167Z,1754508407497,1316240,263248.0,234.96,13.2,268.0,2,91,252,265
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:52.636932954Z,1754508412636,1285108,255997.6,228.49,6.2,147.0,2,38,120,144
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:57.720504592Z,1754508417720,2684224,536094.3,478.48,6.7,156.0,3,32,55,118
