hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:23:59.003693917Z,1754508239003,2781511,556302.2,496.52,7.8,457.0,4,31,35,42
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:04.436203418Z,1754508244436,3477012,695402.4,620.67,51.0,616.0,4,372,546,611
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:09.672883644Z,1754508249672,2904482,579968.5,517.64,21.0,308.0,3,161,275,290
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:14.962030789Z,1754508254962,2607166,520808.2,464.84,49.5,441.0,3,328,403,430
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:20.137010197Z,1754508260137,2739213,547842.6,488.97,8.8,243.0,3,32,144,220
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:25.331283883Z,1754508265331,1358826,270467.0,241.40,11.6,230.0,2,60,206,229
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:30.422594723Z,1754508270422,1660593,331521.9,295.89,6.2,163.0,2,35,91,125
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:35.529008548Z,1754508275529,3243443,648688.6,578.98,9.5,154.0,3,33,126,152
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:40.719297344Z,1754508280719,3150001,628617.2,561.06,20.3,348.0,3,152,295,347
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:45.880518499Z,1754508285880,3139148,627202.4,559.80,16.0,233.0,3,108,191,218
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:51.070072754Z,1754508291070,3323764,664619.9,593.20,21.9,320.0,3,172,255,306
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:24:56.256186434Z,1754508296256,2260629,452125.8,403.54,32.5,363.0,3,241,303,362
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:01.393152675Z,1754508301393,2343064,468612.8,418.25,7.2,163.0,3,32,111,157
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:06.526826784Z,1754508306526,3041184,608236.8,542.87,15.6,239.0,3,111,208,233
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:11.792737014Z,1754508311792,3083150,615890.9,549.70,37.1,452.0,3,274,353,436
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:17.046290731Z,1754508317046,2564025,512805.0,457.70,26.8,389.0,3,204,312,386
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:22.261234186Z,1754508322261,2463117,491443.9,438.63,16.5,277.0,3,112,223,274
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:27.497017962Z,1754508327497,2813808,561302.2,500.98,32.7,381.0,3,228,306,379
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:32.732166579Z,1754508332732,3164657,632931.4,564.91,46.2,520.0,3,323,412,475
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:38.024009454Z,1754508338024,3362744,672548.8,600.27,36.4,458.0,3,290,407,439
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:43.292088169Z,1754508343292,3344397,668879.4,597.00,32.5,444.0,3,246,400,442
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:48.515664217Z,1754508348515,3375590,674443.6,601.96,29.5,421.0,3,240,318,403
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:53.747201252Z,1754508353747,3028627,605725.4,540.63,32.5,367.0,3,244,343,365
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:25:58.949009516Z,1754508358949,2400040,480008.0,428.42,10.1,258.0,3,38,202,252
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:04.170731749Z,1754508364170,3257931,650675.3,580.75,24.0,398.0,3,178,273,394
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:09.341216236Z,1754508369341,2865279,573055.8,511.47,22.4,310.0,3,187,278,306
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:14.545880172Z,1754508374545,3272894,652751.1,582.60,18.1,313.0,3,112,256,291
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:19.721349303Z,1754508379721,2689262,537207.8,479.48,18.9,248.0,3,139,212,247
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:24.849413478Z,1754508384849,2773001,554600.2,495.00,7.7,190.0,3,32,91,183
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:30.037659825Z,1754508390037,3336008,667201.6,595.50,17.3,333.0,3,97,260,327
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-06T19:26:35.235234493Z,1754508395235,2953694,590738.8,527.25,21.5,352.0,3,167,280,350
