hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:39.217064736Z,1754409279217,1179320,235064.8,224.18,7.4,473.0,4,27,44,251
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:44.378158070Z,1754409284378,1560245,312049.0,297.59,10.4,201.0,4,39,150,181
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:49.411930577Z,1754409289411,1523592,304657.5,290.54,8.1,83.0,5,38,47,61
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:54.495111664Z,1754409294495,1586410,317282.0,302.58,11.9,297.0,4,40,182,240
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:54:59.564163534Z,1754409299564,1629565,325913.0,310.81,26.0,463.0,7,107,286,383
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:04.694008583Z,1754409304694,1606350,321270.0,306.39,24.5,337.0,6,152,252,325
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:09.780377573Z,1754409309780,1582465,316493.0,301.83,28.3,401.0,5,203,312,347
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:14.871418224Z,1754409314871,1634864,326972.8,311.83,27.1,382.0,6,170,277,347
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:19.977458123Z,1754409319977,1522310,304462.0,290.36,8.7,164.0,4,37,115,145
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:25.048877373Z,1754409325048,1569765,312826.8,298.33,11.1,229.0,5,42,117,191
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:30.221873821Z,1754409330221,1374275,270154.3,257.64,57.7,735.0,11,321,473,680
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:35.300595177Z,1754409335300,994222,198844.4,189.63,133.4,1192.0,21,569,957,1124
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:40.391676493Z,1754409340391,1502939,298854.4,285.01,47.0,1317.0,5,143,1058,1198
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:45.493282949Z,1754409345493,1472302,292529.7,278.98,7.9,127.0,4,38,91,122
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:50.549013338Z,1754409350549,1533504,306700.8,292.49,8.3,135.0,4,38,86,120
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:55:55.632198152Z,1754409355632,1517274,303091.1,289.05,8.4,136.0,4,38,97,120
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:00.694549146Z,1754409360694,1554318,310863.6,296.46,18.3,352.0,5,82,245,302
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:05.769673542Z,1754409365769,1631235,325986.2,310.88,63.2,506.0,21,300,385,485
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:10.845273761Z,1754409370845,1332383,266476.6,254.13,20.8,419.0,5,142,266,390
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:15.898057318Z,1754409375898,711089,142217.8,135.63,17.3,314.0,2,127,255,299
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:20.938515076Z,1754409380938,656736,131006.6,124.94,8.2,304.0,2,32,227,288
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:25.958200337Z,1754409385958,678663,135732.6,129.44,2.7,75.0,2,4,39,45
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:30.984224976Z,1754409390984,1048611,209512.7,199.81,4.4,53.0,3,11,40,45
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:36.038746727Z,1754409396038,1514855,302245.6,288.24,10.9,322.0,4,46,88,282
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:41.071877149Z,1754409401071,1482077,296356.1,282.63,39.5,412.0,6,257,329,392
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:46.121059401Z,1754409406121,1425117,285023.4,271.82,45.0,713.0,5,278,552,637
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:51.194470359Z,1754409411194,1543865,308033.7,293.76,17.6,414.0,4,68,263,356
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:56:56.232508703Z,1754409416232,1657609,331521.8,316.16,23.8,290.0,8,100,173,242
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:01.348075589Z,1754409421348,1524193,304777.6,290.66,9.1,159.0,4,39,112,141
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:06.417173291Z,1754409426417,1525623,305124.6,290.99,8.4,152.0,4,38,95,122
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:11.511102423Z,1754409431511,1307503,261500.6,249.39,7.5,151.0,3,35,114,135
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:16.583026393Z,1754409436583,1186854,237370.8,226.37,19.5,310.0,5,76,258,298
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:21.650534627Z,1754409441650,675307,134818.7,128.57,8.1,304.0,2,39,200,290
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:26.666129209Z,1754409446666,696603,139320.6,132.87,11.8,394.0,2,64,231,306
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:31.699739974Z,1754409451699,658874,131433.1,125.34,35.4,441.0,2,224,285,318
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-05T15:57:36.736706382Z,1754409456736,644614,128639.8,122.68,8.9,308.0,2,38,210,281
