hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:05.084271174Z,1752652205084,1302716,260387.0,248.32,5.0,504.0,3,20,36,45
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:10.282358438Z,1752652210282,1570452,314090.4,299.54,20.6,440.0,5,123,280,417
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:15.402184565Z,1752652215402,652817,130563.4,124.51,12.4,348.0,2,126,187,265
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:20.466351644Z,1752652220466,795601,159120.2,151.75,5.0,227.0,2,10,75,214
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:25.534742025Z,1752652225534,1425918,285183.6,271.97,9.0,139.0,4,41,82,113
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:30.661116082Z,1752652230661,1459299,290812.9,277.34,8.4,169.0,4,38,116,144
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:35.743473332Z,1752652235743,1621557,323987.4,308.98,19.5,338.0,5,94,271,324
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:40.823027780Z,1752652240823,1341179,268235.8,255.81,10.6,269.0,3,43,128,243
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:45.914311371Z,1752652245914,1539973,307994.6,293.73,18.5,293.0,4,110,242,285
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:51.014127346Z,1752652251014,1425764,285152.8,271.94,19.4,339.0,4,111,259,292
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:50:56.097531946Z,1752652256097,1504544,299769.7,285.88,17.2,452.0,5,57,251,379
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:01.188985764Z,1752652261188,1418486,282623.2,269.53,9.3,391.0,4,39,107,346
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:06.252221329Z,1752652266252,627845,125569.0,119.75,6.9,124.0,2,56,96,119
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:11.290102088Z,1752652271290,710843,142168.6,135.58,16.2,335.0,2,138,263,313
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:16.339990906Z,1752652276339,1237438,246256.3,234.85,19.1,328.0,4,103,274,317
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:21.398576325Z,1752652281398,1401548,280197.5,267.22,49.0,433.0,13,264,317,343
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:26.530156756Z,1752652286530,1501263,299235.2,285.37,31.3,434.0,6,197,337,412
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:31.621224032Z,1752652291621,1389756,276568.4,263.76,75.6,608.0,24,345,462,545
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:36.683678388Z,1752652296683,1450876,289422.7,276.01,8.0,165.0,4,38,74,120
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:41.744546653Z,1752652301744,1411317,282263.4,269.19,7.6,126.0,4,37,86,115
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:46.810151771Z,1752652306810,1475820,295164.0,281.49,9.2,112.0,4,40,67,93
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:51.905498233Z,1752652311905,1421327,283698.0,270.56,7.6,140.0,4,35,104,126
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:51:56.962032552Z,1752652316962,1613869,322773.8,307.82,15.6,308.0,5,62,219,290
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:02.077781346Z,1752652322077,1256513,248814.5,237.29,36.4,381.0,4,255,309,352
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:07.139688672Z,1752652327139,1660343,332068.6,316.69,46.1,597.0,11,261,338,528
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:12.236117513Z,1752652332236,1713377,342675.4,326.80,18.5,331.0,5,112,261,306
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:17.339238844Z,1752652337339,1586641,317328.2,302.63,19.4,396.0,4,136,293,362
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:22.436009973Z,1752652342436,1803187,360637.4,343.93,7.2,157.0,4,25,121,146
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:27.511349230Z,1752652347511,1854206,369290.2,352.18,7.1,140.0,4,28,76,107
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:32.580221500Z,1752652352580,1726863,345372.6,329.37,9.3,182.0,4,32,108,150
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:37.641029275Z,1752652357641,1540767,308153.4,293.88,47.2,449.0,9,260,321,408
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:42.708463336Z,1752652362708,1047584,209516.8,199.81,117.3,910.0,25,448,640,767
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:47.763010197Z,1752652367763,1551650,310330.0,295.95,49.2,638.0,7,258,447,586
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:52.815859684Z,1752652372815,1829925,365985.0,349.03,9.2,148.0,4,35,86,121
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:52:57.857163594Z,1752652377857,1848575,369715.0,352.59,8.2,166.0,4,33,73,104
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:53:02.976119809Z,1752652382976,1757650,351530.0,335.25,8.3,172.0,4,28,142,163
producer-2.pitur-263278.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-16T07:53:08.057459941Z,1752652388057,1736603,346558.2,330.50,16.9,310.0,5,83,234,275
