Time,record_queue_time_avg
0.0,121.0
0.0833333333333333,128.0
0.1666666666666666,182.66666666666666
0.25,197.33333333333334
0.3333333333333333,200.33333333333334
0.4166666666666667,201.0
0.5,200.66666666666666
0.5833333333333334,202.33333333333334
0.6666666666666666,204.33333333333334
0.75,211.0
0.8333333333333334,222.0
0.9166666666666666,222.33333333333334
1.0,222.0
1.0833333333333333,221.66666666666666
1.1666666666666667,220.33333333333334
1.25,219.0
1.3333333333333333,219.0
1.4166666666666667,223.66666666666666
1.5,224.66666666666666
1.5833333333333333,236.0
1.6666666666666667,233.33333333333334
1.75,230.33333333333334
1.8333333333333333,227.33333333333334
1.9166666666666667,227.66666666666666
2.0,229.66666666666666
2.083333333333333,226.33333333333334
2.1666666666666665,224.0
2.25,221.33333333333334
2.333333333333333,221.33333333333334
2.4166666666666665,221.66666666666666
2.5,229.0
2.583333333333333,231.33333333333334
2.6666666666666665,236.33333333333334
2.75,237.66666666666666
2.833333333333333,235.66666666666666
2.9166666666666665,236.0
3.0,232.66666666666666
3.083333333333333,236.66666666666666
3.1666666666666665,234.66666666666666
3.25,239.66666666666666
3.333333333333333,243.33333333333334
3.4166666666666665,243.66666666666666
3.5,245.0
3.583333333333333,241.66666666666666
3.6666666666666665,237.66666666666666
3.75,239.66666666666666
3.8333333333333335,241.66666666666666
3.9166666666666665,237.66666666666666
4.0,242.0
4.083333333333333,241.66666666666666
4.166666666666667,236.33333333333334
4.25,232.33333333333334
4.333333333333333,234.0
4.416666666666667,242.0
4.5,242.66666666666666
4.583333333333333,236.66666666666666
4.666666666666667,233.66666666666666
4.75,230.0
4.833333333333333,226.33333333333334
4.916666666666667,222.66666666666666
5.0,225.33333333333334
5.083333333333333,230.66666666666666
5.166666666666667,230.0
5.25,229.33333333333334
5.333333333333333,230.0
5.416666666666667,231.33333333333334
5.5,231.0
5.583333333333333,223.0
5.666666666666667,226.0
5.75,229.33333333333334
5.833333333333333,227.0
5.916666666666667,229.0
6.0,230.33333333333334
6.083333333333333,235.66666666666666
6.166666666666667,233.66666666666666
6.25,235.0
6.333333333333333,236.66666666666666
6.416666666666667,235.0
6.5,240.0
6.583333333333333,246.66666666666666
6.666666666666667,242.0
6.75,238.0
6.833333333333333,238.0
6.916666666666667,235.66666666666666
7.0,239.33333333333334
7.083333333333333,240.66666666666666
7.166666666666667,236.66666666666666
7.25,237.66666666666666
7.333333333333333,239.66666666666666
7.416666666666667,239.0
7.5,239.66666666666666
7.583333333333333,231.66666666666666
7.666666666666667,228.66666666666666
7.75,227.66666666666666
7.833333333333333,232.33333333333334
7.916666666666667,235.33333333333334
8.0,234.33333333333334
8.083333333333334,245.66666666666666
8.166666666666666,247.33333333333334
8.25,246.33333333333334
8.333333333333334,242.66666666666666
8.416666666666666,241.66666666666666
8.5,240.66666666666666
8.583333333333334,248.33333333333334
8.666666666666666,252.0
8.75,248.33333333333334
8.833333333333334,245.66666666666666
8.916666666666666,242.33333333333334
9.0,239.33333333333334
9.083333333333334,236.33333333333334
9.166666666666666,235.33333333333334
9.25,234.33333333333334
9.333333333333334,232.0
9.416666666666666,230.33333333333334
9.5,228.66666666666666
9.583333333333334,217.33333333333334
9.666666666666666,220.0
9.75,229.0
9.833333333333334,227.66666666666666
9.916666666666666,224.33333333333334
10.0,223.0
10.083333333333334,222.66666666666666
10.166666666666666,221.33333333333334
10.25,220.0
10.333333333333334,225.33333333333334
10.416666666666666,231.66666666666666
10.5,230.0
10.583333333333334,242.0
10.666666666666666,239.33333333333334
10.75,238.33333333333334
10.833333333333334,241.66666666666666
10.916666666666666,242.66666666666666
11.0,239.66666666666666
11.083333333333334,243.33333333333334
11.166666666666666,240.33333333333334
11.25,237.66666666666666
11.333333333333334,241.66666666666666
11.416666666666666,248.0
11.5,245.0
11.583333333333334,239.33333333333334
11.666666666666666,239.0
11.75,234.66666666666666
11.833333333333334,231.0
11.916666666666666,234.66666666666666
12.0,239.0
12.083333333333334,239.33333333333334
12.166666666666666,237.0
12.25,234.66666666666666
12.333333333333334,233.0
12.416666666666666,234.0
12.5,232.0
12.583333333333334,222.66666666666666
12.666666666666666,224.66666666666666
12.75,220.0
12.833333333333334,220.0
12.916666666666666,218.66666666666666
13.0,219.66666666666666
13.083333333333334,213.33333333333334
13.166666666666666,214.33333333333334
13.25,211.0
13.333333333333334,208.33333333333334
13.416666666666666,214.33333333333334
13.5,219.0
13.583333333333334,225.0
13.666666666666666,227.33333333333334
13.75,228.0
13.833333333333334,226.33333333333334
13.916666666666666,226.0
14.0,227.33333333333334
14.083333333333334,229.33333333333334
14.166666666666666,223.66666666666666
14.25,227.33333333333334
14.333333333333334,226.0
14.416666666666666,226.0
14.5,222.0
14.583333333333334,209.33333333333334
14.666666666666666,206.33333333333334
14.75,208.66666666666666
14.833333333333334,212.33333333333334
14.916666666666666,213.66666666666666
15.0,214.33333333333334
