hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:36:40.207275088Z,1753627000207,49971,9992.2,4.88,6.0,569.0,2,36,47,56
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:36:45.228751999Z,1753627005228,50217,10043.4,4.90,1.8,29.0,2,3,3,24
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:36:50.237101902Z,1753627010237,50083,10014.6,4.89,1.5,12.0,1,2,3,11
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:36:55.244610987Z,1753627015244,50081,10014.2,4.89,1.4,12.0,1,2,3,10
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:00.260585539Z,1753627020260,50159,10029.8,4.90,1.3,17.0,1,2,3,14
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:05.269224507Z,1753627025269,50081,10014.2,4.89,1.3,10.0,1,2,3,9
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:10.276282119Z,1753627030276,50070,10010.0,4.89,1.3,9.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:15.283095117Z,1753627035283,50075,10015.0,4.89,1.3,12.0,1,2,3,8
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:20.288007148Z,1753627040288,50039,10007.8,4.89,1.3,11.0,1,2,3,8
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:25.294990690Z,1753627045294,50076,10013.2,4.89,1.3,10.0,1,2,3,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:30.300614665Z,1753627050300,50076,10015.2,4.89,1.3,9.0,1,2,2,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:35.306544257Z,1753627055306,50044,10006.8,4.89,1.3,9.0,1,2,3,8
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:40.311212097Z,1753627060311,50040,10008.0,4.89,1.3,10.0,1,2,3,8
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:45.316283903Z,1753627065316,50052,10010.4,4.89,1.4,13.0,1,2,3,10
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:50.321706634Z,1753627070321,50058,10011.6,4.89,1.3,13.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:37:55.326266387Z,1753627075326,50039,10007.8,4.89,1.3,12.0,1,2,3,5
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:00.331515202Z,1753627080331,50061,10010.2,4.89,1.3,13.0,1,2,3,10
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:05.335246747Z,1753627085335,50030,10006.0,4.89,1.3,11.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:10.339924152Z,1753627090339,50050,10010.0,4.89,1.3,12.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:15.346104346Z,1753627095346,50060,10008.0,4.89,1.3,10.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:20.350750631Z,1753627100350,50044,10008.8,4.89,1.3,10.0,1,2,3,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:25.355158167Z,1753627105355,50039,10007.8,4.89,1.3,10.0,1,2,3,8
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:30.359389367Z,1753627110359,50047,10009.4,4.89,1.3,10.0,1,2,2,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:35.365035278Z,1753627115365,50060,10010.0,4.89,1.3,10.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:40.370092785Z,1753627120370,50049,10009.8,4.89,1.3,9.0,1,2,2,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:45.375128422Z,1753627125375,50050,10008.0,4.89,1.3,9.0,1,2,2,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:50.380772552Z,1753627130380,50061,10012.2,4.89,1.3,8.0,1,2,3,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:38:55.386392852Z,1753627135386,50051,10010.2,4.89,1.3,8.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:00.391266280Z,1753627140391,50049,10009.8,4.89,1.3,43.0,1,2,3,13
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:05.396021594Z,1753627145396,50050,10008.0,4.89,1.3,13.0,1,2,3,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:10.401303988Z,1753627150401,50049,10007.8,4.89,1.3,8.0,1,2,3,5
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:15.405710375Z,1753627155405,50051,10010.2,4.89,1.3,12.0,1,2,2,8
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:20.409160603Z,1753627160409,50030,10006.0,4.89,1.3,12.0,1,2,2,6
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:25.414038163Z,1753627165414,50049,10007.8,4.89,1.3,12.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:30.418876152Z,1753627170418,50051,10010.2,4.89,1.2,11.0,1,2,3,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:35.423748893Z,1753627175423,50050,10010.0,4.89,1.2,15.0,1,2,2,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:40.429954123Z,1753627180429,50060,10010.0,4.89,1.3,11.0,1,2,2,5
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:45.435415836Z,1753627185435,50050,10008.0,4.89,1.3,10.0,1,2,3,4
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:50.440847315Z,1753627190440,50060,10010.0,4.89,1.3,35.0,1,2,3,31
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:39:55.445807328Z,1753627195445,50049,10009.8,4.89,1.2,9.0,1,2,2,7
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:00.450418369Z,1753627200450,50053,10010.6,4.89,1.3,10.0,1,2,3,6
