hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:00:41.388457329Z,1752490841388,1297126,259425.2,247.41,10.4,546.0,7,31,44,55
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:00:46.570236849Z,1752490846570,1381702,276340.4,263.54,12.9,281.0,5,41,183,252
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:00:51.638460815Z,1752490851638,1462074,292414.8,278.87,13.8,303.0,4,45,227,285
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:00:56.788445271Z,1752490856788,1586590,315865.0,301.23,15.2,326.0,5,53,177,305
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:01.840046622Z,1752490861840,1585775,317155.0,302.46,7.9,153.0,4,37,78,113
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:06.881496505Z,1752490866881,1704669,340933.8,325.14,27.3,409.0,5,182,300,334
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:11.982460366Z,1752490871982,1523974,304672.9,290.56,14.5,397.0,4,61,175,334
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:17.037092486Z,1752490877037,1722966,344593.2,328.63,28.5,398.0,10,117,292,345
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:22.159302485Z,1752490882159,1588692,317611.4,302.90,47.0,600.0,18,236,340,436
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:27.231010520Z,1752490887231,1524357,304871.4,290.75,12.9,565.0,4,40,170,453
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:32.312116533Z,1752490892312,1653211,330642.2,315.32,23.9,319.0,7,98,259,306
producer-1.pitur-263079.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-14T11:01:37.445306649Z,1752490897445,1505400,300239.3,286.33,9.5,200.0,4,39,132,154
