hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:06.069595157Z,1754570586069,526499,105299.8,100.42,217.8,597.0,221,360,414,500
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:11.143135362Z,1754570591143,541440,108244.7,103.23,288.8,811.0,269,563,706,763
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:16.213318819Z,1754570596213,598016,119603.2,114.06,264.5,546.0,263,396,451,502
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:21.250090313Z,1754570601250,620288,123933.7,118.19,247.1,562.0,247,380,433,497
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:26.300461957Z,1754570606300,617408,123432.2,117.71,255.3,509.0,255,378,430,480
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:31.354929607Z,1754570611354,624448,124690.1,118.91,251.6,486.0,253,368,413,462
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:36.401720824Z,1754570616401,587712,117331.2,111.90,268.2,501.0,271,387,433,479
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:41.444374378Z,1754570621444,517632,103443.6,98.65,293.4,1029.0,264,592,692,763
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:46.491880034Z,1754570626491,308800,61686.0,58.83,542.1,1556.0,526,1052,1331,1509
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:51.520531957Z,1754570631520,562688,112380.3,107.17,280.5,762.0,281,401,451,513
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:56.583202408Z,1754570636583,567424,113462.1,108.21,280.5,696.0,280,428,501,651
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:01.628448489Z,1754570641628,580480,115702.6,110.34,273.0,527.0,274,396,436,482
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:06.671590036Z,1754570646671,635712,127066.2,121.18,247.3,474.0,249,368,411,451
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:11.721031247Z,1754570651721,624256,124851.2,119.07,251.9,561.0,251,389,445,505
producer-3.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:16.784068475Z,1754570656784,635584,126459.2,120.60,246.0,591.0,244,387,448,523
