hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:05.041348329Z,1754570585041,572335,114421.2,109.12,199.4,551.0,195,367,427,484
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:10.167470830Z,1754570590167,563648,112707.1,107.49,284.4,819.0,262,542,716,781
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:15.225237213Z,1754570595225,593716,118529.8,113.04,263.3,553.0,264,384,441,499
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:20.290535799Z,1754570600290,624576,124740.6,118.96,251.1,522.0,250,384,433,487
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:25.346693199Z,1754570605346,628864,125747.7,119.92,250.5,499.0,250,373,421,462
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:30.384007188Z,1754570610384,618473,123694.6,117.96,252.6,466.0,254,364,408,444
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:35.438564737Z,1754570615438,582039,116082.8,110.71,270.8,598.0,271,409,462,520
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:40.464009342Z,1754570620464,546448,109289.6,104.23,284.0,1058.0,267,526,651,777
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:45.518244763Z,1754570625518,295088,58888.0,56.16,541.0,1562.0,516,1030,1374,1522
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:50.536010053Z,1754570630536,562635,112527.0,107.31,287.0,852.0,276,500,658,774
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:55.582970094Z,1754570635582,562677,112310.8,107.11,282.2,604.0,282,422,483,567
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:00.636793631Z,1754570640636,573312,114410.7,109.11,276.3,582.0,276,409,454,514
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:05.679552686Z,1754570645679,614400,122880.0,117.19,258.6,504.0,260,378,423,474
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:10.741679589Z,1754570650741,630535,126081.8,120.24,242.4,512.0,243,376,420,468
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:15.788888658Z,1754570655788,639822,127836.6,121.91,244.6,530.0,246,373,427,481
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:20.826009644Z,1754570660826,438848,87769.6,83.70,342.7,1080.0,287,669,863,1009
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:25.861966081Z,1754570665861,461952,92353.5,88.08,361.1,1428.0,287,786,1051,1363
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:30.899033250Z,1754570670899,606976,121273.9,115.66,258.0,675.0,253,403,544,647
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:35.930896589Z,1754570675930,634091,126792.8,120.92,246.6,504.0,247,372,415,466
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:40.949412979Z,1754570680949,668736,133747.2,127.55,233.0,552.0,232,365,417,461
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:45.993716975Z,1754570685993,641984,128063.8,122.13,244.8,540.0,242,370,421,472
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:51.064286818Z,1754570691064,613156,122094.0,116.44,247.0,781.0,237,407,611,691
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:56.097414281Z,1754570696097,432000,86348.2,82.35,381.1,835.0,331,688,751,807
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:01.179899404Z,1754570701179,420321,83248.4,79.39,348.4,1333.0,280,817,986,1149
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:06.217300010Z,1754570706217,608869,121725.1,116.09,281.5,1157.0,249,658,813,1065
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:11.273339535Z,1754570711273,674535,134557.2,128.32,231.2,524.0,227,368,426,484
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:16.327342579Z,1754570716327,598213,119475.3,113.94,263.8,544.0,266,394,444,498
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:21.397186954Z,1754570721397,584846,116689.1,111.28,271.2,898.0,257,486,747,851
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:26.515832583Z,1754570726515,294464,57783.4,55.11,517.1,1503.0,483,1110,1383,1464
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:31.543699113Z,1754570731543,500032,99926.5,95.30,340.8,1331.0,285,677,955,1041
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:36.784519046Z,1754570736784,427392,81922.9,78.13,368.1,1204.0,299,878,1081,1148
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:41.815413198Z,1754570741815,492416,98463.5,93.90,337.9,1044.0,294,703,866,1022
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:46.858371225Z,1754570746858,616256,123005.2,117.31,256.9,505.0,258,371,418,456
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:51.901647270Z,1754570751901,521920,104154.9,99.33,302.5,1384.0,257,780,1106,1312
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:56.940658239Z,1754570756940,687040,137380.5,131.02,225.3,518.0,223,345,399,468
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:01.977329129Z,1754570761977,618880,123776.0,118.04,252.9,551.0,254,373,418,467
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:07.036978370Z,1754570767036,625920,124959.1,119.17,253.1,505.0,252,383,436,480
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:12.059043376Z,1754570772059,394826,78886.3,75.23,377.3,1180.0,328,782,968,1120
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:17.101711240Z,1754570777101,404992,80707.9,76.97,416.6,1395.0,353,924,1043,1365
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:22.139643910Z,1754570782139,533893,106671.9,101.73,282.1,920.0,268,492,747,849
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:27.168693628Z,1754570787168,496076,99175.5,94.58,337.1,1178.0,285,728,877,966
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:32.208237687Z,1754570792208,648271,129654.2,123.65,241.9,598.0,238,383,443,532
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:37.274675022Z,1754570797274,652160,129990.0,123.97,243.4,549.0,241,371,424,496
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:42.516151558Z,1754570802516,484224,93102.1,88.79,321.1,1004.0,290,611,860,972
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:47.567371685Z,1754570807567,460928,91946.5,87.69,364.0,1004.0,292,684,904,958
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:52.601077917Z,1754570812601,686528,137113.6,130.76,227.5,570.0,223,355,421,514
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:46:57.630241961Z,1754570817630,395250,79018.4,75.36,405.9,1761.0,315,991,1319,1650
producer-2.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:47:02.662444135Z,1754570822662,646016,129099.9,123.12,243.6,472.0,244,352,397,448
