hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:38:55.926534973Z,1753630735926,156,18.4,0.01,2927.5,7879.0,2890,2914,3498,7879
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:00.932184406Z,1753630740932,310,62.0,0.03,7888.1,12837.0,7866,7908,7909,12837
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:05.936922948Z,1753630745936,310,62.0,0.03,12879.9,17841.0,12866,12886,12887,17841
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:10.941983354Z,1753630750941,310,62.0,0.03,17880.5,22832.0,17865,17891,17891,22832
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:15.947238427Z,1753630755947,310,62.0,0.03,22881.7,27837.0,22870,22891,22892,27837
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:20.952108764Z,1753630760952,310,62.0,0.03,27883.7,32838.0,27872,27896,27896,32838
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:25.956453625Z,1753630765956,310,62.0,0.03,32884.0,37842.0,32868,32885,32885,37842
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:30.961959806Z,1753630770961,310,62.0,0.03,37883.7,42846.0,37870,37890,37890,42846
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:35.966082432Z,1753630775966,310,62.0,0.03,42885.8,47850.0,42871,42885,42885,47850
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:40.970308578Z,1753630780970,310,62.0,0.03,47885.1,52849.0,47870,47889,47890,52849
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:45.974083525Z,1753630785974,310,62.0,0.03,52883.7,57852.0,52872,52889,52890,57852
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:50.977976581Z,1753630790977,310,62.0,0.03,57885.4,62851.0,57875,57890,57890,62851
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:39:55.982393275Z,1753630795982,310,62.0,0.03,62885.8,67856.0,62879,62889,62889,67856
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:00.985616610Z,1753630800985,310,62.0,0.03,67887.8,72853.0,67882,67894,67894,72853
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:05.989118246Z,1753630805989,310,62.0,0.03,72890.5,77856.0,72887,72890,72891,77856
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:10.993148715Z,1753630810993,310,62.0,0.03,77890.8,82859.0,77878,77895,77895,82859
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:15.997260735Z,1753630815997,310,62.0,0.03,82891.7,87863.0,82877,82894,82894,87863
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:21.001370727Z,1753630821001,310,62.0,0.03,87893.4,92866.0,87881,87896,87896,92866
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:26.005120771Z,1753630826005,310,62.0,0.03,92896.3,97870.0,92884,92897,92897,97870
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:31.008516928Z,1753630831008,310,62.0,0.03,97895.7,102860.0,97887,97899,97899,102860
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:36.011584372Z,1753630836011,310,62.0,0.03,102895.9,107862.0,102886,102901,102901,107862
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:41.014302304Z,1753630841014,310,62.0,0.03,107894.4,112863.0,107891,107906,107906,112863
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:40:46.017903466Z,1753630846017,310,62.0,0.03,112895.9,117866.0,112895,112909,112909,117866
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:01.058874531Z,1753630861058,310,20.6,0.01,117858.8,117908.0,117868,117908,117908,117908
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:06.062212053Z,1753630866062,217,43.4,0.02,110113.2,120103.0,110113,115122,115122,120103
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:11.080099956Z,1753630871080,186,37.1,0.02,110117.8,115120.0,110127,115119,115120,115120
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:16.084855349Z,1753630876084,279,55.8,0.03,108989.2,115132.0,115027,115117,115117,115132
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:21.089394608Z,1753630881089,186,37.2,0.02,108417.4,115131.0,115035,115131,115131,115131
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:26.094131073Z,1753630886094,248,49.6,0.02,106894.2,115116.0,110124,115116,115116,115116
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:31.098803415Z,1753630891098,155,31.0,0.02,106166.2,115131.0,110017,115131,115131,115131
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:36.101878974Z,1753630896101,217,43.4,0.02,105042.3,115118.0,110015,115118,115118,115118
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:41.107259043Z,1753630901107,248,49.6,0.02,108801.5,115111.0,110126,115111,115111,115111
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:46.111474969Z,1753630906111,217,43.4,0.02,103744.1,115016.0,110039,110129,110129,115016
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:51.115694322Z,1753630911115,279,55.8,0.03,108450.0,115133.0,110101,115133,115133,115133
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:41:56.119527180Z,1753630916119,217,43.4,0.02,102254.9,115111.0,105082,115042,115042,115111
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:01.123743314Z,1753630921123,248,49.6,0.02,104403.9,115114.0,105094,115113,115113,115114
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:06.127059628Z,1753630926127,217,43.4,0.02,105102.9,115102.0,105104,115102,115102,115102
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:11.131065314Z,1753630931131,279,55.8,0.03,107891.6,120106.0,110017,115133,115133,120106
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:16.135067097Z,1753630936135,279,55.8,0.03,107875.7,115100.0,105102,115100,115100,115100
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:21.139360977Z,1753630941139,279,55.8,0.03,106247.1,120105.0,105104,115133,115133,120105
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:26.143408077Z,1753630946143,310,62.0,0.03,105328.9,115021.0,105092,115020,115020,115021
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:31.147432976Z,1753630951147,310,62.0,0.03,106969.2,115042.0,110071,115019,115019,115042
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:36.151339625Z,1753630956151,279,55.8,0.03,106988.5,110107.0,107895,110107,110107,110107
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:41.155666548Z,1753630961155,310,62.0,0.03,112046.9,115111.0,112855,115100,115100,115111
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:42:46.159060098Z,1753630966159,279,55.8,0.03,116199.1,117965.0,117708,117882,117882,117965
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:01.077918565Z,1753630981077,93,6.2,0.00,117896.2,117965.0,117917,117965,117965,117965
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:06.081073867Z,1753630986081,155,31.0,0.02,111088.5,115185.0,115122,115185,115185,115185
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:11.084569358Z,1753630991084,155,31.0,0.02,110163.4,120003.0,110103,115172,115207,120003
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:16.088321325Z,1753630996088,124,24.8,0.01,110077.5,115131.0,114998,115131,115131,115131
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:21.157984724Z,1753631001157,186,36.7,0.02,108487.8,115178.0,110189,115145,115174,115178
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:26.161122260Z,1753631006161,217,43.4,0.02,107358.2,120064.0,105191,115175,115175,120064
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:31.164033375Z,1753631011164,248,49.6,0.02,110091.0,115192.0,110167,115192,115192,115192
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:36.167068318Z,1753631016167,186,37.2,0.02,102657.5,115145.0,110055,110100,110166,115145
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:41.171502778Z,1753631021171,217,43.4,0.02,103665.8,115147.0,100160,115147,115147,115147
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:46.175765871Z,1753631026175,186,37.2,0.02,102664.1,115120.0,105073,115078,115079,115120
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:51.179066418Z,1753631031179,186,37.2,0.02,106773.5,115171.0,110052,115171,115171,115171
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:43:56.182637153Z,1753631036182,186,37.2,0.02,104318.1,115150.0,105164,115082,115082,115150
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:44:01.186612464Z,1753631041186,248,49.6,0.02,108746.4,115058.0,105074,115058,115058,115058
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:44:06.190560393Z,1753631046190,217,43.4,0.02,106495.4,119992.0,105071,119992,119992,119992
producer-2.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T15:44:11.194325298Z,1753631051194,248,49.6,0.02,105136.5,110160.0,105182,110160,110160,110160
