hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:05.448253467Z,1754766905448,49952,9988.4,4.76,91.8,681.0,9,438,533,566
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:10.481271232Z,1754766910481,50317,10063.4,4.80,6.3,42.0,5,12,18,41
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:15.490447677Z,1754766915490,50108,10021.6,4.78,5.6,19.0,5,11,13,19
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:20.502604491Z,1754766920502,50087,10015.4,4.78,4.8,19.0,4,10,12,16
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:25.512392963Z,1754766925512,50127,10023.4,4.78,4.5,19.0,4,9,11,16
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:30.522199657Z,1754766930522,50088,10017.6,4.78,4.3,21.0,4,9,11,17
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:35.528551246Z,1754766935528,50026,10003.2,4.77,4.4,18.0,4,9,11,16
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:40.535857003Z,1754766940535,50147,10029.4,4.78,4.3,19.0,4,9,11,15
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:45.542054167Z,1754766945542,50045,10009.0,4.77,5.3,17.0,5,10,12,15
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:50.549330990Z,1754766950549,50042,10008.4,4.77,4.7,19.0,4,9,11,17
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:15:55.556292229Z,1754766955556,50083,10016.6,4.78,4.5,20.0,4,10,11,18
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:16:00.563411535Z,1754766960563,50069,10013.8,4.77,4.8,19.0,4,10,12,19
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T19:16:05.570164433Z,1754766965570,50065,10011.0,4.77,4.6,18.0,4,9,11,16
