hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:58:34.597287785Z,1752868714597,904156,180722.8,172.35,110.7,688.0,111,196,222,246
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:58:39.812387704Z,1752868719812,1160659,231992.6,221.25,124.5,440.0,117,265,366,406
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:58:44.898001808Z,1752868724897,1117768,223553.6,213.20,102.1,273.0,104,187,216,246
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:58:49.967890262Z,1752868729967,1105055,220922.6,210.69,135.6,318.0,135,219,252,286
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:58:55.004753963Z,1752868735004,1078272,215654.4,205.66,134.2,323.0,133,218,250,283
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:00.049527744Z,1752868740049,810331,161807.3,154.31,168.5,793.0,135,406,466,743
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:05.094661984Z,1752868745094,965173,192957.4,184.02,161.8,791.0,141,402,477,746
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:10.160365096Z,1752868750160,986201,197161.3,188.03,153.5,560.0,145,266,451,499
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:15.193183277Z,1752868755193,381131,76028.5,72.51,369.0,1212.0,373,759,943,1146
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:20.228666824Z,1752868760228,828541,165675.1,158.00,175.0,798.0,131,425,485,527
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:25.264753503Z,1752868765264,1007219,201443.8,192.11,143.9,529.0,133,345,424,490
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:30.299590144Z,1752868770299,1075008,215001.6,205.04,140.4,330.0,141,213,244,284
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:35.335473418Z,1752868775335,957916,191544.9,182.67,156.9,629.0,147,259,519,573
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:40.382012237Z,1752868780382,794203,158713.6,151.36,180.7,568.0,131,468,510,548
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:45.430344821Z,1752868785430,840330,167898.1,160.12,100.3,636.0,72,244,526,574
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:50.701988014Z,1752868790701,835764,159863.0,152.46,135.3,533.0,118,375,447,500
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T19:59:55.774017184Z,1752868795774,484819,96423.8,91.96,289.4,966.0,332,595,719,823
producer-1.pitur-263479.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-18T20:00:00.806772774Z,1752868800806,842869,168573.8,160.76,180.3,795.0,147,416,596,750
