hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:22.745230176Z,1754743222745,49961,9992.2,4.76,16.6,525.0,2,124,162,176
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:27.769971949Z,1754743227769,50251,10048.2,4.79,1.3,30.0,1,2,2,26
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:32.784046414Z,1754743232784,50140,10024.0,4.78,1.0,16.0,1,2,2,12
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:37.791315916Z,1754743237791,50070,10012.0,4.77,1.0,11.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:42.799320466Z,1754743242799,50080,10014.0,4.78,0.9,11.0,1,1,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:47.806530912Z,1754743247806,50080,10014.0,4.78,1.0,10.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:52.812640969Z,1754743252812,50060,10012.0,4.77,1.0,8.0,1,2,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:40:57.820327136Z,1754743257820,50070,10010.0,4.77,1.1,10.0,1,2,2,9
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:02.828318827Z,1754743262828,50089,10017.8,4.78,1.1,11.0,1,2,2,9
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:07.834222025Z,1754743267834,50077,10015.4,4.78,0.9,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:12.841731741Z,1754743272841,50054,10008.8,4.77,1.0,9.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:17.847279720Z,1754743277847,50050,10010.0,4.77,1.0,10.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:22.852577971Z,1754743282852,50059,10011.8,4.77,1.1,9.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:27.860571783Z,1754743287860,50081,10014.2,4.78,1.1,10.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:32.868028904Z,1754743292868,50069,10009.8,4.77,1.1,18.0,1,2,2,9
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:37.873541439Z,1754743297873,50061,10010.2,4.77,1.1,8.0,1,2,2,4
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:42.880575831Z,1754743302880,50069,10013.8,4.77,1.0,10.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:47.886258356Z,1754743307886,50068,10013.6,4.77,1.0,9.0,1,2,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:52.891992757Z,1754743312891,50043,10006.6,4.77,1.0,9.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:41:57.897438670Z,1754743317897,50060,10010.0,4.77,1.0,9.0,1,2,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:02.902946925Z,1754743322902,50050,10008.0,4.77,1.0,8.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:07.908105559Z,1754743327908,50055,10009.0,4.77,1.0,9.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:12.912842851Z,1754743332912,50045,10009.0,4.77,1.0,8.0,1,2,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:17.917936371Z,1754743337917,50050,10008.0,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:22.924900274Z,1754743342924,50070,10014.0,4.78,1.0,9.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:27.928611209Z,1754743347928,50039,10007.8,4.77,1.0,7.0,1,2,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:32.935341907Z,1754743352935,50068,10011.6,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:37.941087014Z,1754743357941,50053,10010.6,4.77,1.0,9.0,1,1,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:42.948016243Z,1754743362948,50070,10010.0,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:47.953628672Z,1754743367953,50060,10012.0,4.77,0.9,9.0,1,1,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:52.959890480Z,1754743372959,50060,10010.0,4.77,0.9,9.0,1,1,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:42:57.966604842Z,1754743377966,50070,10012.0,4.77,1.0,9.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:02.973371470Z,1754743382973,50070,10012.0,4.77,0.9,9.0,1,1,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:07.980757822Z,1754743387980,50069,10011.8,4.77,0.9,15.0,1,1,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:12.984246858Z,1754743392984,50034,10006.8,4.77,0.9,6.0,1,1,2,4
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:17.990833440Z,1754743397990,50067,10011.4,4.77,0.9,9.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:22.997098528Z,1754743402997,50060,10010.0,4.77,0.9,9.0,1,1,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:28.002790839Z,1754743408002,50060,10012.0,4.77,0.9,9.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:33.008375128Z,1754743413008,50050,10010.0,4.77,1.1,12.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:38.012406178Z,1754743418012,50049,10009.8,4.77,1.0,7.0,1,2,2,4
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:43.016127520Z,1754743423016,50031,10006.2,4.77,1.0,8.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:48.021568889Z,1754743428021,50059,10011.8,4.77,0.9,11.0,1,1,2,9
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:53.026466472Z,1754743433026,50051,10010.2,4.77,1.1,35.0,1,1,2,32
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:43:58.031931082Z,1754743438031,50050,10008.0,4.77,1.0,9.0,1,1,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:03.036939678Z,1754743443036,50049,10009.8,4.77,0.9,8.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:08.043379963Z,1754743448043,50061,10010.2,4.77,1.0,8.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:13.050190328Z,1754743453050,50071,10010.2,4.77,1.0,9.0,1,1,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:18.056729531Z,1754743458056,50069,10011.8,4.77,0.9,9.0,1,1,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:23.063221270Z,1754743463063,50059,10009.8,4.77,1.0,9.0,1,1,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:28.069118599Z,1754743468069,50060,10008.0,4.77,0.9,8.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:33.075699084Z,1754743473075,50070,10012.0,4.77,0.9,9.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:38.082647329Z,1754743478082,50071,10012.2,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:43.088973282Z,1754743483088,50060,10010.0,4.77,1.0,17.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:48.092033620Z,1754743488092,50030,10006.0,4.77,1.0,8.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:53.097143008Z,1754743493097,50059,10011.8,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:44:58.102909244Z,1754743498102,50050,10010.0,4.77,1.1,9.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:03.108593701Z,1754743503108,50061,10012.2,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:08.113704010Z,1754743508113,50050,10010.0,4.77,1.0,10.0,1,1,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:13.117908860Z,1754743513117,50040,10008.0,4.77,0.9,6.0,1,1,2,3
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:18.124494309Z,1754743518124,50069,10011.8,4.77,1.0,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:23.129324927Z,1754743523129,50050,10010.0,4.77,1.1,9.0,1,2,2,7
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:28.135186469Z,1754743528135,50051,10008.2,4.77,1.1,9.0,1,2,2,6
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:33.140316837Z,1754743533140,50055,10011.0,4.77,1.1,9.0,1,2,2,8
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:38.145794829Z,1754743538145,50055,10011.0,4.77,1.0,8.0,1,2,2,5
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-09T12:45:43.153136623Z,1754743543153,50070,10010.0,4.77,1.0,9.0,1,2,2,7
