hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:03.649030046Z,1754570583649,629111,125420.9,119.61,179.8,498.0,182,311,367,444
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:08.771032119Z,1754570588771,564336,112844.6,107.62,283.6,760.0,261,539,673,737
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:13.831006465Z,1754570593831,639616,127872.1,121.95,245.4,517.0,243,388,444,487
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:18.878721066Z,1754570598878,635183,126935.1,121.05,245.1,536.0,244,407,465,515
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:23.927731341Z,1754570603927,624128,124825.6,119.04,250.1,524.0,246,381,432,482
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:28.995094402Z,1754570608995,640448,127630.1,121.72,245.8,604.0,241,386,471,546
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:34.050852279Z,1754570614050,615855,123023.4,117.32,255.6,540.0,256,371,414,459
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:39.093254704Z,1754570619093,610304,121865.8,116.22,256.0,512.0,257,373,417,458
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:44.307390372Z,1754570624307,329044,63509.7,60.57,468.0,1161.0,466,891,1057,1129
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:49.336008336Z,1754570629336,499630,99926.0,95.30,341.3,1501.0,282,815,1083,1379
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:54.371529264Z,1754570634371,584934,116916.7,111.50,270.1,599.0,270,396,463,536
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:43:59.408078889Z,1754570639408,592320,118393.0,112.91,265.2,531.0,267,391,436,482
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:04.446507037Z,1754570644446,586624,117277.9,111.84,266.5,517.0,266,388,438,481
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:09.472831044Z,1754570649472,629760,125876.5,120.05,248.2,534.0,247,371,421,466
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:14.511346110Z,1754570654511,622336,124268.4,118.51,255.3,667.0,253,380,441,553
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:19.570763935Z,1754570659570,480896,96025.6,91.58,329.6,979.0,289,659,813,904
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:24.621255347Z,1754570664621,422710,84406.9,80.50,377.6,1478.0,307,897,1046,1382
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:29.658413667Z,1754570669658,550099,109712.6,104.63,285.6,723.0,269,523,617,689
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:34.725294234Z,1754570674725,614336,122280.3,116.62,258.9,593.0,258,387,441,528
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:39.769009180Z,1754570679769,645811,129162.2,123.18,245.4,564.0,242,384,451,516
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:44.814701079Z,1754570684814,645453,129013.2,123.04,239.7,529.0,239,365,416,480
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:49.866221545Z,1754570689866,660992,132198.4,126.07,232.6,499.0,231,352,405,460
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:44:54.982771516Z,1754570694982,436696,85828.6,81.85,319.9,762.0,265,626,705,751
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:00.189331518Z,1754570700189,475283,91842.1,87.59,288.6,933.0,232,655,774,888
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:05.239113438Z,1754570705239,530496,105845.2,100.94,310.5,1078.0,253,725,930,1023
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:10.289711955Z,1754570710289,681158,135419.1,129.15,227.7,481.0,227,354,402,452
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:15.355026495Z,1754570715355,624128,124501.9,118.73,251.7,470.0,253,372,417,449
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:20.410516704Z,1754570720410,562944,112229.7,107.03,282.6,711.0,273,496,604,678
producer-1.pitur-265048.isolateedinburgh-pg0.utah.cloudlab.us,2025-08-07T12:45:25.510914890Z,1754570725510,354752,70178.4,66.93,425.6,1758.0,332,1044,1395,1530
